"total sulfur dioxide","total sulfur dioxide1","fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","density","max_density","pH","max_pH","sulphates","alcohol","quality"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"119","119","8.6","0.38","0.36","3","0.081","30","0.997","1.00369","3.2","3.2","0.56","9.4","5"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"73","73","7.6","0.51","0.15","2.8","0.11","33","0.9955","1.00369","3.17","3.17","0.63","10.2","6"
"45","45","7.7","0.62","0.04","3.8","0.084","25","0.9978","1.00369","3.34","3.34","0.53","9.5","5"
"45","45","7.7","0.62","0.04","3.8","0.084","25","0.9978","1.00369","3.34","3.34","0.53","9.5","5"
"10","10","10.2","0.42","0.57","3.4","0.07","4","0.9971","1.00369","3.04","3.04","0.63","9.6","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"110","110","7.5","0.63","0.12","5.1","0.111","50","0.9983","1.00369","3.26","3.26","0.77","9.4","5"
"54","54","7.8","0.59","0.18","2.3","0.076","17","0.9975","1.00369","3.43","3.43","0.59","10","5"
"54","54","7.8","0.59","0.18","2.3","0.076","17","0.9975","1.00369","3.43","3.43","0.59","10","5"
"46","46","7.3","0.39","0.31","2.4","0.074","9","0.9962","1.00369","3.41","3.41","0.54","9.4","6"
"46","46","7.3","0.39","0.31","2.4","0.074","9","0.9962","1.00369","3.41","3.41","0.54","9.4","6"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"112","112","7.7","0.69","0.49","1.8","0.115","20","0.9968","1.00369","3.21","3.21","0.71","9.3","5"
"54","54","7","0.735","0.05","2","0.081","13","0.9966","1.00369","3.39","3.39","0.57","9.8","5"
"54","54","7","0.735","0.05","2","0.081","13","0.9966","1.00369","3.39","3.39","0.57","9.8","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"65","65","9.3","0.32","0.57","2","0.074","27","0.9969","1.00369","3.28","3.28","0.79","10.7","5"
"19","19","8","0.705","0.05","1.9","0.074","8","0.9962","1.00369","3.34","3.34","0.95","10.5","6"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"96","96","7.7","0.67","0.23","2.1","0.088","17","0.9962","1.00369","3.32","3.32","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"94","94","7.7","0.69","0.22","1.9","0.084","18","0.9961","1.00369","3.31","3.31","0.48","9.5","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
"83","83","9.7","0.32","0.54","2.5","0.094","28","0.9984","1.00369","3.28","3.28","0.82","9.6","5"
